created_at,full_text,full_text_english,Positif,Negatif,Netral,Compound,klasifikasi,norm,tokens,stopword,stemming,stemming_string
2024-02-19 23:34:04,hei lembaga lu curang tu19 februari 2024 hari senin bukan sabtu sama hari pun curang juga data pemilu kapan itu,hey the institution is cheating february 19 2024 monday not saturday the same day is cheating too election data when it is,0.0,0.0,1.0,0.0,Netral,hei lembaga kamu curang tu19 februari 2024 hari senin bukan sabtu sama hari pun curang juga data pemilu kapan itu,"['hei', 'lembaga', 'kamu', 'curang', 'tu19', 'februari', '2024', 'hari', 'senin', 'bukan', 'sabtu', 'sama', 'hari', 'pun', 'curang', 'juga', 'data', 'pemilu', 'kapan', 'itu']","['lembaga', 'curang', 'tu19', 'februari', '2024', 'senin', 'sabtu', 'curang', 'data', 'pemilu']","['lembaga', 'curang', 'tu19', 'februari', '2024', 'senin', 'sabtu', 'curang', 'data', 'milu']",lembaga curang tu19 februari 2024 senin sabtu curang data milu
2024-02-20 00:00:30,senin 19 februari 2024 aksi massa tolak pemilu curang yg melakukan protes di depan gedung kpu jakarta nyaris bentrok dgn keamanan,monday february 19 2024 the mass action of the cheating election that protested in front of the jakarta kpu building was almost clashing with security,0.1,0.0,0.9,0.1,Positif,senin 19 februari 2024 aksi massa tolak pemilu curang yang melakukan protes di depan gedung kpu jakarta nyaris bentrok dengan keamanan,"['senin', '19', 'februari', '2024', 'aksi', 'massa', 'tolak', 'pemilu', 'curang', 'yang', 'melakukan', 'protes', 'di', 'depan', 'gedung', 'kpu', 'jakarta', 'nyaris', 'bentrok', 'dengan', 'keamanan']","['senin', '19', 'februari', '2024', 'aksi', 'massa', 'tolak', 'pemilu', 'curang', 'protes', 'gedung', 'kpu', 'jakarta', 'bentrok', 'keamanan']","['senin', '19', 'februari', '2024', 'aksi', 'massa', 'tolak', 'milu', 'curang', 'protes', 'gedung', 'kpu', 'jakarta', 'bentrok', 'aman']",senin 19 februari 2024 aksi massa tolak pemilu curang protes gedung kpu jakarta bentrok aman
2024-02-20 00:07:46,kalo server kpu ada di negara luar di cina batal kan saja pemilu 2024 bahawa pemilu 2024 curang,if the kpu server is in foreign countries in china just canceled the 2024 election,0.0,0.125,0.875,-0.125,Negatif,kalau server kpu ada di negara luar di cina batal kan saja pemilu 2024 bahawa pemilu 2024 curang,"['kalau', 'server', 'kpu', 'ada', 'di', 'negara', 'luar', 'di', 'cina', 'batal', 'kan', 'saja', 'pemilu', '2024', 'bahawa', 'pemilu', '2024', 'curang']","['server', 'kpu', 'negara', 'cina', 'batal', 'pemilu', '2024', 'bahawa', 'pemilu', '2024', 'curang']","['server', 'kpu', 'negara', 'cina', 'batal', 'milu', '2024', 'bahawa', 'milu', '2024', 'curang']",server kpu negara cina batal pemilu 2024 bahawa pemilu 2024 curang
2024-02-20 00:54:49,jangan diikuti ya 20022024 pemilu diklaim curang komisioner kpu pakistan mundur,dont follow it20022024 elections are claimed to be cheating pakistan kpu commissioners resign,0.0,0.0,1.0,0.0,Netral,jangan diikuti ya 20022024 pemilu diklaim curang komisioner kpu pakistan mundur,"['jangan', 'diikuti', 'ya', '20022024', 'pemilu', 'diklaim', 'curang', 'komisioner', 'kpu', 'pakistan', 'mundur']","['diikuti', '20022024', 'pemilu', 'diklaim', 'curang', 'komisioner', 'kpu', 'pakistan', 'mundur']","['ikut', '20022024', 'milu', 'klaim', 'curang', 'komisioner', 'kpu', 'pakistan', 'mundur']",ikut 20022024 pemilu klaim curang komisioner kpu pakistan mundur
2024-02-20 00:58:25,kalau partainya si oso memang gak akan mungkin jd pemenang tapi targetnya lolos ke senayan seandainya partai nya oso bisa lolos ke senayan apakah ia akan sebut pemilu 2024 curang,if the oso party will not be possible to be a winner but the target is to qualify for senayanif the oso party could qualify for senayan would he call the 2024 election cheating,0.0,0.0,1.0,0.0,Netral,kalau partainya si oso memang tidak akan mungkin jadi pemenang tapi targetnya lolos ke senayan seandainya partai nya oso bisa lolos ke senayan apakah ia akan sebut pemilu 2024 curang,"['kalau', 'partainya', 'si', 'oso', 'memang', 'tidak', 'akan', 'mungkin', 'jadi', 'pemenang', 'tapi', 'targetnya', 'lolos', 'ke', 'senayan', 'seandainya', 'partai', 'nya', 'oso', 'bisa', 'lolos', 'ke', 'senayan', 'apakah', 'ia', 'akan', 'sebut', 'pemilu', '2024', 'curang']","['partainya', 'pemenang', 'targetnya', 'lolos', 'senayan', 'seandainya', 'partai', 'lolos', 'senayan', 'pemilu', '2024', 'curang']","['partai', 'menang', 'target', 'lolos', 'senayan', 'anda', 'partai', 'lolos', 'senayan', 'milu', '2024', 'curang']",partai menang target lolos senayan anda partai lolos senayan pemilu 2024 curang
2024-02-20 01:08:11,emangnya loe yakin prabowogibran jadi presiden klo di paksakan tdk menutup kemungkinan indonesia bisa berdarah krn cara2 curang yg dipaksakan rakyat sdh cukup sabar cukuplah 2014 dan 2019 sbg pemilu curang tapi jgn coba2 2024 mau di buat curang lagi rakyat menolak,are you sure prabowogibran becomes presidentif forced it does not rule out the possibility that indonesia can bleedbecause of the cheats that are forcedthe people have been quite patient sufficient 2014 and 2019 as cheating electionsbut dont try 2024 want to be cheated againpeople reject,0.09999999999999998,0.0,0.9,0.09999999999999998,Positif,emangnya kamu yakin prabowogibran jadi presiden kalau di paksakan tidak menutup kemungkinan indonesia bisa berdarah karena cara2 curang yang dipaksakan rakyat sudah cukup sabar cukuplah 2014 dan 2019 sebagai pemilu curang tapi jangan coba2 2024 mau di buat curang lagi rakyat menolak,"['emangnya', 'kamu', 'yakin', 'prabowogibran', 'jadi', 'presiden', 'kalau', 'di', 'paksakan', 'tidak', 'menutup', 'kemungkinan', 'indonesia', 'bisa', 'berdarah', 'karena', 'cara2', 'curang', 'yang', 'dipaksakan', 'rakyat', 'sudah', 'cukup', 'sabar', 'cukuplah', '2014', 'dan', '2019', 'sebagai', 'pemilu', 'curang', 'tapi', 'jangan', 'coba2', '2024', 'mau', 'di', 'buat', 'curang', 'lagi', 'rakyat', 'menolak']","['emangnya', 'prabowogibran', 'presiden', 'paksakan', 'menutup', 'indonesia', 'berdarah', 'cara2', 'curang', 'dipaksakan', 'rakyat', 'sabar', '2014', '2019', 'pemilu', 'curang', 'coba2', '2024', 'curang', 'rakyat', 'menolak']","['emang', 'prabowogibran', 'presiden', 'paksa', 'tutup', 'indonesia', 'darah', 'cara2', 'curang', 'paksa', 'rakyat', 'sabar', '2014', '2019', 'milu', 'curang', 'coba2', '2024', 'curang', 'rakyat', 'tolak']",emang prabowogibran presiden paksa tutup indonesia darah cara2 curang paksa rakyat sabar 2014 2019 pemilu curang coba2 2024 curang rakyat tolak
2024-02-20 01:32:36,utk kami tdk butuh krn dia curang dalm pemilu kerja sma dgn sama tdk bisa kami percaya kami tetap sebagai presiden kami 2024,for us we dont need because he cheats in the election work with high school with we cant believe itwe remain as our president2024,0.16,0.0,0.84,0.16,Positif,untuk kami tidak butuh karena dia curang dalm pemilu kerja sma dengan sama tidak bisa kami percaya kami tetap sebagai presiden kami 2024,"['untuk', 'kami', 'tidak', 'butuh', 'karena', 'dia', 'curang', 'dalm', 'pemilu', 'kerja', 'sma', 'dengan', 'sama', 'tidak', 'bisa', 'kami', 'percaya', 'kami', 'tetap', 'sebagai', 'presiden', 'kami', '2024']","['butuh', 'curang', 'dalm', 'pemilu', 'kerja', 'sma', 'percaya', 'presiden', '2024']","['butuh', 'curang', 'dalm', 'milu', 'kerja', 'sma', 'percaya', 'presiden', '2024']",butuh curang dalm pemilu kerja sma percaya presiden 2024
2024-02-20 01:33:07,saya berpikir begini jika memang anies kalah di pemilu 2024 ini seluruh rakyat bahkan negara lain mengetahui kekalahannya karena lawannya berlaku curang titik itu saja jangan tanya curangnya dimana bakalan malu lah apalagi kloyg tanya pendukung02,i think this if indeed anies lost in the 2024 election all the people and even other countries know their defeat because their opponents are cheating that pointdont ask the cheat wherei will be ashamed especially if kloyg asked supporters02,0.0,0.0625,0.9375,-0.0625,Negatif,saya berpikir begini jika memang anies kalah di pemilu 2024 ini seluruh rakyat bahkan negara lain mengetahui kekalahannya karena lawannya berlaku curang titik itu saja jangan tanya curangnya dimana bakalan malu lah apalagi kloyg tanya pendukung02,"['saya', 'berpikir', 'begini', 'jika', 'memang', 'anies', 'kalah', 'di', 'pemilu', '2024', 'ini', 'seluruh', 'rakyat', 'bahkan', 'negara', 'lain', 'mengetahui', 'kekalahannya', 'karena', 'lawannya', 'berlaku', 'curang', 'titik', 'itu', 'saja', 'jangan', 'tanya', 'curangnya', 'dimana', 'bakalan', 'malu', 'lah', 'apalagi', 'kloyg', 'tanya', 'pendukung02']","['berpikir', 'anies', 'kalah', 'pemilu', '2024', 'rakyat', 'negara', 'kekalahannya', 'lawannya', 'berlaku', 'curang', 'titik', 'curangnya', 'dimana', 'kloyg', 'pendukung02']","['pikir', 'anies', 'kalah', 'milu', '2024', 'rakyat', 'negara', 'kalah', 'lawan', 'laku', 'curang', 'titik', 'curang', 'mana', 'kloyg', 'pendukung02']",pikir anies kalah pemilu 2024 rakyat negara kalah lawan laku curang titik curang mana kloyg pendukung02
2024-02-20 01:46:52,kalah menang jangan abaikan kecurangan dong sirekap itu indikasi curangnya kuat audit dong pidanakan jika terbukti curang algoritmanya katanya mau jadi negara besar dan bermartabat real count pemilu 2024 kpu hari ini,lose win dont ignore cheatingsirekap is an indication of a strong cheatauditcriminal if proven to cheat the algorithmhe said he wanted to be a big and dignified countryreal count election 2024 kpu today,0.41111111111111115,0.0,0.5888888888888888,0.41111111111111115,Positif,kalah menang jangan abaikan curang dong sirekap itu indikasi curangnya kuat audit dong pidanakan jika terbukti curang algoritmanya katanya mau jadi negara besar dan bermartabat real count pemilu 2024 kpu hari ini,"['kalah', 'menang', 'jangan', 'abaikan', 'curang', 'dong', 'sirekap', 'itu', 'indikasi', 'curangnya', 'kuat', 'audit', 'dong', 'pidanakan', 'jika', 'terbukti', 'curang', 'algoritmanya', 'katanya', 'mau', 'jadi', 'negara', 'besar', 'dan', 'bermartabat', 'real', 'count', 'pemilu', '2024', 'kpu', 'hari', 'ini']","['kalah', 'menang', 'abaikan', 'curang', 'sirekap', 'indikasi', 'curangnya', 'kuat', 'audit', 'pidanakan', 'terbukti', 'curang', 'algoritmanya', 'negara', 'bermartabat', 'real', 'count', 'pemilu', '2024', 'kpu']","['kalah', 'menang', 'abai', 'curang', 'sirekap', 'indikasi', 'curang', 'kuat', 'audit', 'pidana', 'bukti', 'curang', 'algoritmanya', 'negara', 'martabat', 'real', 'count', 'milu', '2024', 'kpu']",kalah menang abai curang sirekap indikasi curang kuat audit pidana bukti curang algoritmanya negara martabat real count pemilu 2024 kpu
2024-02-20 02:08:12,curang tapi bangga kayak pemilu 2024 di wakanda,cheating but proudlike the 2024 election in wakanda,0.0,0.0,1.0,0.0,Netral,curang tapi bangga seperti pemilu 2024 di wakanda,"['curang', 'tapi', 'bangga', 'seperti', 'pemilu', '2024', 'di', 'wakanda']","['curang', 'bangga', 'pemilu', '2024', 'wakanda']","['curang', 'bangga', 'milu', '2024', 'wakanda']",curang bangga pemilu 2024 wakanda
2024-02-20 04:01:54,cuitan gw tgl 13 jan 2024 kalau pemilu curang bakalan ada demo besar dan kerusuhan sepertinya akan menjadi kenyataan,i tweeted my date13 jan 2024 if the cheating election will have a big demonstration and the riots will likely come true,0.11666666666666665,0.0,0.8833333333333333,0.11666666666666665,Positif,cuitan saya tanggal 13 jan 2024 kalau pemilu curang bakalan ada demo besar dan kerusuhan sepertinya akan menjadi kenyataan,"['cuitan', 'saya', 'tanggal', '13', 'jan', '2024', 'kalau', 'pemilu', 'curang', 'bakalan', 'ada', 'demo', 'besar', 'dan', 'kerusuhan', 'sepertinya', 'akan', 'menjadi', 'kenyataan']","['cuitan', 'tanggal', '13', '2024', 'pemilu', 'curang', 'demo', 'kerusuhan', 'kenyataan']","['cuit', 'tanggal', '13', '2024', 'milu', 'curang', 'demo', 'rusuh', 'nyata']",cuit tanggal 13 2024 pemilu curang demo rusuh nyata
2024-02-20 04:05:31,kita konsentrasi saja ke pemilu 2024 putaran kedua paslon curang akan bertambah panik karena ada skenario akan menyerobot sahabat kentalnya,we just concentrate on the 2024 second round of the second roundthe cheating candidate pair will panic because there is a scenario will grab his thick friend,0.0,0.125,0.875,-0.125,Negatif,kita konsentrasi saja ke pemilu 2024 putaran kedua pasangan calon curang akan bertambah panik karena ada skenario akan menyerobot sahabat kentalnya,"['kita', 'konsentrasi', 'saja', 'ke', 'pemilu', '2024', 'putaran', 'kedua', 'pasangan', 'calon', 'curang', 'akan', 'bertambah', 'panik', 'karena', 'ada', 'skenario', 'akan', 'menyerobot', 'sahabat', 'kentalnya']","['konsentrasi', 'pemilu', '2024', 'putaran', 'pasangan', 'calon', 'curang', 'bertambah', 'panik', 'skenario', 'menyerobot', 'sahabat', 'kentalnya']","['konsentrasi', 'milu', '2024', 'putar', 'pasang', 'calon', 'curang', 'tambah', 'panik', 'skenario', 'serobot', 'sahabat', 'kental']",konsentrasi pemilu 2024 putar pasang calon curang tambah panik skenario serobot sahabat kental
2024-02-20 04:50:28,indonesia sos demokrasi pemilu 2024 diwarnai segudang kecurangan yg sangat parah karena kecurangan ini dilakukan oleh kpu sendiri yg mengaku wasit pemilu tolak hasil pemilu curang,indonesia sos democracy the 2024 election was colored by a myriad of fraud that was very severe because this fraud was carried out by the kpu himself who claimed to be an election referee reject cheat election results,0.2,0.0,0.8,0.2,Positif,indonesia sos demokrasi pemilu 2024 diwarnai segudang curang yang sangat parah karena curang ini dilakukan oleh kpu sendiri yang mengaku wasit pemilu tolak hasil pemilu curang,"['indonesia', 'sos', 'demokrasi', 'pemilu', '2024', 'diwarnai', 'segudang', 'curang', 'yang', 'sangat', 'parah', 'karena', 'curang', 'ini', 'dilakukan', 'oleh', 'kpu', 'sendiri', 'yang', 'mengaku', 'wasit', 'pemilu', 'tolak', 'hasil', 'pemilu', 'curang']","['indonesia', 'sos', 'demokrasi', 'pemilu', '2024', 'diwarnai', 'segudang', 'curang', 'parah', 'curang', 'kpu', 'mengaku', 'wasit', 'pemilu', 'tolak', 'hasil', 'pemilu', 'curang']","['indonesia', 'sos', 'demokrasi', 'milu', '2024', 'warna', 'gudang', 'curang', 'parah', 'curang', 'kpu', 'aku', 'wasit', 'milu', 'tolak', 'hasil', 'milu', 'curang']",indonesia sos demokrasi pemilu 2024 warna gudang curang parah curang kpu aku wasit pemilu tolak hasil pemilu curang
2024-02-20 05:05:53,terimakasih sebesarbesarnya jasamu sangat abadi untuk menyukseskan pemilu 2024 kalau ada yg bilang curang tlg lah hargaiyangkerjaditps liat perjuangannya begini rugi dong kalau dibilang curang,thank you profusely your jas is very eternal to make the 2024 election a successloss if you say cheat,0.2,0.0,0.8,0.2,Positif,terimakasih sebesarbesarnya jasamu sangat abadi untuk menyukseskan pemilu 2024 kalau ada yang bilang curang tolong lah hargaiyangkerjaditps lihat perjuangannya begini rugi dong kalau dibilang curang,"['terimakasih', 'sebesarbesarnya', 'jasamu', 'sangat', 'abadi', 'untuk', 'menyukseskan', 'pemilu', '2024', 'kalau', 'ada', 'yang', 'bilang', 'curang', 'tolong', 'lah', 'hargaiyangkerjaditps', 'lihat', 'perjuangannya', 'begini', 'rugi', 'dong', 'kalau', 'dibilang', 'curang']","['sebesarbesarnya', 'jasamu', 'abadi', 'menyukseskan', 'pemilu', '2024', 'bilang', 'curang', 'tolong', 'hargaiyangkerjaditps', 'lihat', 'perjuangannya', 'rugi', 'dibilang', 'curang']","['sebesarbesarnya', 'jasa', 'abadi', 'sukses', 'milu', '2024', 'bilang', 'curang', 'tolong', 'hargaiyangkerjaditps', 'lihat', 'juang', 'rugi', 'bilang', 'curang']",sebesarbesarnya jasa abadi sukses pemilu 2024 bilang curang tolong hargaiyangkerjaditps lihat juang rugi bilang curang
2024-02-20 05:07:29,jangan mau diajak ke mk berhari hari bacakan amar putusanujungnya pasti mk tidak mengadili ketimpangan pertikaian suara 01 dan 03 harus deklasrasi bersama sekrang tolak hasil pemilu curang 2024,dont want to be invited to mk days for the day to read the verdict the end is definitelythe constitutional court did not try the inequality of vote disputes 01 and 03 must declaration with sekrang reject the results of the 2024 cheating election,0.0,0.0,1.0,0.0,Netral,jangan mau diajak ke mahkamah konsitusi berhari hari bacakan amar putusanujungnya pasti mahkamah konsitusi tidak mengadili ketimpangan pertikaian suara 01 dan 03 harus deklasrasi bersama sekrang tolak hasil pemilu curang 2024,"['jangan', 'mau', 'diajak', 'ke', 'mahkamah', 'konsitusi', 'berhari', 'hari', 'bacakan', 'amar', 'putusanujungnya', 'pasti', 'mahkamah', 'konsitusi', 'tidak', 'mengadili', 'ketimpangan', 'pertikaian', 'suara', '01', 'dan', '03', 'harus', 'deklasrasi', 'bersama', 'sekrang', 'tolak', 'hasil', 'pemilu', 'curang', '2024']","['diajak', 'mahkamah', 'konsitusi', 'berhari', 'bacakan', 'amar', 'putusanujungnya', 'mahkamah', 'konsitusi', 'mengadili', 'ketimpangan', 'pertikaian', 'suara', '01', '03', 'deklasrasi', 'sekrang', 'tolak', 'hasil', 'pemilu', 'curang', '2024']","['ajak', 'mahkamah', 'konsitusi', 'hari', 'baca', 'amar', 'putusanujungnya', 'mahkamah', 'konsitusi', 'adil', 'timpang', 'tikai', 'suara', '01', '03', 'deklasrasi', 'sekrang', 'tolak', 'hasil', 'milu', 'curang', '2024']",ajak mahkamah konsitusi hari baca amar putusanujungnya mahkamah konsitusi adil timpang tikai suara 01 03 deklasrasi sekrang tolak hasil pemilu curang 2024
2024-02-20 05:13:36,di tengah riuhnya info pemilu 2024 berlangsung curang di media sosial medsos x dulu twitter beredar kabinet prabowogibran banyak wajah lama yang,in the midst of the boisterous information on the 2024 elections cheating on social media social media x formerly twitter circulated the prabowogibran cabinetmany old faces that,0.04166666666666667,0.0,0.9583333333333334,0.04166666666666667,Positif,di tengah riuhnya informasi pemilu 2024 berlangsung curang di media sosial medsos x dulu twitter beredar kabinet prabowogibran banyak wajah lama yang,"['di', 'tengah', 'riuhnya', 'informasi', 'pemilu', '2024', 'berlangsung', 'curang', 'di', 'media', 'sosial', 'medsos', 'x', 'dulu', 'twitter', 'beredar', 'kabinet', 'prabowogibran', 'banyak', 'wajah', 'lama', 'yang']","['riuhnya', 'informasi', 'pemilu', '2024', 'curang', 'media', 'sosial', 'medsos', 'twitter', 'beredar', 'kabinet', 'prabowogibran', 'wajah']","['riuh', 'informasi', 'milu', '2024', 'curang', 'media', 'sosial', 'medsos', 'twitter', 'edar', 'kabinet', 'prabowogibran', 'wajah']",riuh informasi pemilu 2024 curang media sosial medsos twitter edar kabinet prabowogibran wajah
2024-02-20 05:44:15,gpp kalah terhormat daripada menang culas dn curang jgn pura2 bahagia ats semua yg terjadi slm proses pemilu berlangsung,gpp less honored than winning culas and cheatingdont pretend to be happy or everything that happens is the election process,0.37777777777777777,0.0,0.6222222222222222,0.37777777777777777,Positif,tidak-apa-apa kalah terhormat daripada menang culas dan curang jangan pura-pura bahagia atas semua yang terjadi slm proses pemilu berlangsung,"['tidak-apa-apa', 'kalah', 'terhormat', 'daripada', 'menang', 'culas', 'dan', 'curang', 'jangan', 'pura-pura', 'bahagia', 'atas', 'semua', 'yang', 'terjadi', 'slm', 'proses', 'pemilu', 'berlangsung']","['tidak-apa-apa', 'kalah', 'terhormat', 'menang', 'culas', 'curang', 'pura-pura', 'bahagia', 'slm', 'proses', 'pemilu']","['tidak-apa-apa', 'kalah', 'hormat', 'menang', 'culas', 'curang', 'pura', 'bahagia', 'slm', 'proses', 'milu']",tidak-apa-apa kalah hormat menang culas curang pura bahagia slm proses milu
